,id,created_at,username,location,following,followers,retweetcount,favorite,text
10,1577737061431476224,2022-10-05 19:06:43+00:00,anthonybrinks,,254,126,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
11,1577736956062089217,2022-10-05 19:06:17+00:00,lesliemack,USA,4950,3045,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
12,1577736722443640833,2022-10-05 19:05:22+00:00,PubliusHC,The Free State,100,12,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
13,1577736712352333824,2022-10-05 19:05:19+00:00,DevonHeinen,Seattle (NYC later this year),175,1520,1,0,"JUST IN (#OHsen) via @AP's @jcarrsmyth:

""Drug companies in #OpioidCrisis have donated to #Ohio’s [#TimRyan]""
https://t.co/A1W7C1n1VB"
14,1577736656307863559,2022-10-05 19:05:06+00:00,RightSideTV_,Somewhere,39,96,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
15,1577736631410462720,2022-10-05 19:05:00+00:00,codyest92,"SW, PA",332,368,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
16,1577736579505864706,2022-10-05 19:04:48+00:00,Prix68,"Ohio, USA",200,25,24,0,"RT @TaylorPopielarz: Just in:

#OHSen candidate @TimRyan (D) raised $17.2 million between July and September, his campaign says.

•105,455…"
17,1577736434244632597,2022-10-05 19:04:13+00:00,BoarOnTheFl00r,USA! USA!,1560,395,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
18,1577736389621256195,2022-10-05 19:04:02+00:00,snagxit,,150,12,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
19,1577736045092868097,2022-10-05 19:02:40+00:00,SeanFurey8,,3108,2852,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
20,1577735978256453632,2022-10-05 19:02:24+00:00,sweeetsue,,3603,2443,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
21,1577735781552103424,2022-10-05 19:01:37+00:00,Defy_Norm,Gotham ,87,35,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
22,1577735471563935745,2022-10-05 19:00:23+00:00,anglily1,United States,1219,2147,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
23,1577735385999884290,2022-10-05 19:00:03+00:00,pbj_on_white,USA's Heartland,34,45,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
24,1577735269046009857,2022-10-05 18:59:35+00:00,TheRealNesbit,,360,93,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
25,1577735161642467331,2022-10-05 18:59:10+00:00,Warrior_Wealth_,"King Cove, Alaska",1271,232,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
26,1577735141757272068,2022-10-05 18:59:05+00:00,RealPromiseLand,,345,19,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
27,1577735105501462528,2022-10-05 18:58:56+00:00,AkonFenty_4,,951,97,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
28,1577735104490790913,2022-10-05 18:58:56+00:00,InHisImage4ever,United States,1074,288,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
29,1577734974702514176,2022-10-05 18:58:25+00:00,blackpugs,"Sarasota, FL",750,1043,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
30,1577734957895761925,2022-10-05 18:58:21+00:00,VoienBrian,"Omaha, NE",4442,866,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
31,1577734950215979011,2022-10-05 18:58:19+00:00,KalV194,United States,3670,3177,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
32,1577734946558468096,2022-10-05 18:58:18+00:00,minigoon94,,602,188,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
33,1577734945350598657,2022-10-05 18:58:18+00:00,bikerbd,South Jersey,2202,2139,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
34,1577734847073701888,2022-10-05 18:57:55+00:00,fjvillafana,Somewhere,4944,1673,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
35,1577734824311275521,2022-10-05 18:57:49+00:00,cjdjam,"West Chester, OH",4957,4517,30,0,RT @HenryJGomez: Rep. Tim Ryan announces he raised $17.2 million for his Senate bid in the third quarter — nearly double what he took in ov…
36,1577734790920519680,2022-10-05 18:57:41+00:00,ColumbiaBugle,"The Swamp, DC",63933,294918,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
37,1577733941641056256,2022-10-05 18:54:19+00:00,KyleMartinsen_,"Washington, DC",819,10911,36,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
38,1577733842999410688,2022-10-05 18:53:55+00:00,Marv0214,United States,1024,134,4,0,RT @chevytothe_levy: that’s right 😤 #ohsen https://t.co/S2cq0HgAkz
39,1577733238176595969,2022-10-05 18:51:31+00:00,wsmartin218,"Cincinnati, OH",2569,5956,36,57,🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help… https://t.co/UnPBX6jydi
40,1577733140436729863,2022-10-05 18:51:08+00:00,LydiaDa44792500,,195,206,97,0,RT @ecreights: BEEP BEEP: All aboard the Workers First express!! @TimRyan is hitting the road to talk to every last voter as the race for #…
41,1577732541615702016,2022-10-05 18:48:45+00:00,Evan_RB,"San Jose, CA",5001,696,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
42,1577731681410129920,2022-10-05 18:45:20+00:00,HeroPuss,🌎,4998,3039,4,0,"RT @jordanfuja: Lima is @TimRyan country 💪

#OHSen https://t.co/Gf0XVjn5X8"
43,1577729902660522013,2022-10-05 18:38:16+00:00,haleybemiller,"Columbus, OH",1177,3810,0,3,"📍Caledonia, OH

Vance is stopping here with Donald Trump Jr. 

One person told me she’s here to do her homework, th… https://t.co/Qz02XV5xh0"
44,1577729880728506395,2022-10-05 18:38:11+00:00,Jpwiggins1,"Cincinnati, OH",1056,637,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
45,1577728546704953360,2022-10-05 18:32:52+00:00,jaw792,,11218,10200,1,0,RT @1Liberty3: @timryan @jdvance1 #ohsen
46,1577728275052466176,2022-10-05 18:31:48+00:00,jaw792,,11218,10200,4,0,"RT @jordanfuja: Lima is @TimRyan country 💪

#OHSen https://t.co/Gf0XVjn5X8"
47,1577728178809966609,2022-10-05 18:31:25+00:00,jaw792,,11218,10200,6,0,"RT @haleybemiller: Good morning from Dayton, where Tim Ryan’s new Clifford bus (what I will be calling it the rest of the campaign) has arr…"
48,1577728164486266880,2022-10-05 18:31:21+00:00,SamBartonNOLA,"Columbus, OH",2066,3226,4,0,RT @chevytothe_levy: that’s right 😤 #ohsen https://t.co/S2cq0HgAkz
49,1577727919551647749,2022-10-05 18:30:23+00:00,jaw792,,11218,10200,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
50,1577726584659873804,2022-10-05 18:25:05+00:00,jdf754,Rustbelt City,4931,2530,1,0,"RT @scovilleunits: Big and enthusiastic turnout this morning in Lima OH for @TimRyan 

#workersfirst
#OHSEN https://t.co/MB10ucBLkz"
51,1577726189560631296,2022-10-05 18:23:30+00:00,ConservationOH,Ohio,258,392,24,0,"RT @TaylorPopielarz: Just in:

#OHSen candidate @TimRyan (D) raised $17.2 million between July and September, his campaign says.

•105,455…"
52,1577725866800549907,2022-10-05 18:22:14+00:00,Ms_Alex_W,"Columbus, Ohio",2876,963,1,0,"RT @michbeyer: .@JDVance1’s super PAC says he didn’t support Trump’s trade policy. What a fraud and once again, big ups to @ltthompso! #OHS…"
53,1577724159735787520,2022-10-05 18:15:27+00:00,cwm396,"Elyria, Ohio, U.S.",136,261,1,0,RT @rpyers: Never too early to start thinking about 2024...new Ohio Victory 2024 joint fundraising committee established listing #OHSen Dem…
54,1577723639608156160,2022-10-05 18:13:23+00:00,rpyers,"West Hollywood, CA",1247,14593,1,2,Never too early to start thinking about 2024...new Ohio Victory 2024 joint fundraising committee established listin… https://t.co/BLbtY9id6l
55,1577722585328095251,2022-10-05 18:09:11+00:00,ClevelandAFLCIO,"Cleveland, OH",681,1194,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
56,1577722227763576832,2022-10-05 18:07:46+00:00,dansewell,Cincinnati,3346,4957,0,0,"#OHSEN #OH01 look neck-and-neck for final month of race

Dan Sewell: Stretch run to Election Day 2022 wire begins… https://t.co/r1qA25UXPX"
57,1577721852071481372,2022-10-05 18:06:16+00:00,aspronin,Houston Tx,4995,2612,24,0,"RT @TaylorPopielarz: Just in:

#OHSen candidate @TimRyan (D) raised $17.2 million between July and September, his campaign says.

•105,455…"
58,1577721105254862848,2022-10-05 18:03:18+00:00,DalgettyG,,527,53,30,0,RT @HenryJGomez: Rep. Tim Ryan announces he raised $17.2 million for his Senate bid in the third quarter — nearly double what he took in ov…
59,1577720073569144840,2022-10-05 17:59:12+00:00,RJThacker1,"Portsmouth, OH",1482,1144,4,0,RT @chevytothe_levy: that’s right 😤 #ohsen https://t.co/S2cq0HgAkz
60,1577719797454114816,2022-10-05 17:58:06+00:00,sethcamish,"Ohio, USA",426,181,4,0,RT @chevytothe_levy: that’s right 😤 #ohsen https://t.co/S2cq0HgAkz
61,1577719490036408320,2022-10-05 17:56:53+00:00,chevytothe_levy,Ohio,2642,3615,4,19,that’s right 😤 #ohsen https://t.co/S2cq0HgAkz
62,1577718728447459329,2022-10-05 17:53:52+00:00,StevePriestap, Northwest Ohio,495,348,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
63,1577718629944233984,2022-10-05 17:53:28+00:00,1Liberty3,"Alabama, USA",924,644,0,0,Bruce Springsteen -- We Take Care Of Our Own (Official Lyric Video) https://t.co/icFcJeRC1X via @YouTube @timryan @reptimryan #Ohsen
64,1577716938515660801,2022-10-05 17:46:45+00:00,1Liberty3,"Alabama, USA",924,644,1,0,@timryan @jdvance1 #ohsen https://t.co/P9zK2Cuj7j
65,1577716494909280269,2022-10-05 17:44:59+00:00,SamBartonNOLA,"Columbus, OH",2066,3226,2,0,"RT @jordanfuja: Kicking off Day 2 of the Workers First Express in Dayton at Millennium Reign Energy, which is makes hydrogen fuel and makes…"
66,1577716354874064897,2022-10-05 17:44:26+00:00,SamBartonNOLA,"Columbus, OH",2066,3226,3,0,"RT @ecreights: GOOD MORNING: Team @TimRyan broke yet another #OHSEN record, raising $17.2 million in Q3

🔥 Contributions from all 88 counti…"
67,1577716336943419392,2022-10-05 17:44:21+00:00,1Liberty3,"Alabama, USA",924,644,0,0,the 1st computers weren't ready for prime time in the 1980's now computers power our economy EV's will not be ready… https://t.co/jaimxkURMl
68,1577716208035663877,2022-10-05 17:43:51+00:00,michbeyer,"Columbus, OH",4490,4817,1,3,".@JDVance1’s super PAC says he didn’t support Trump’s trade policy. What a fraud and once again, big ups to… https://t.co/TngXBURHsS"
69,1577714755816620032,2022-10-05 17:38:04+00:00,Jimmyrocks14,"Perrysburg, OH",1460,460,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
70,1577714135613280269,2022-10-05 17:35:37+00:00,teddyshaw81,"Columbus, OH",2744,1512,30,0,RT @HenryJGomez: Rep. Tim Ryan announces he raised $17.2 million for his Senate bid in the third quarter — nearly double what he took in ov…
71,1577714132865863683,2022-10-05 17:35:36+00:00,FranCox2024,,13,17,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
72,1577712875560439810,2022-10-05 17:30:36+00:00,SamBartonNOLA,"Columbus, OH",2066,3226,4,0,"RT @jordanfuja: Lima is @TimRyan country 💪

#OHSen https://t.co/Gf0XVjn5X8"
73,1577712747554504707,2022-10-05 17:30:06+00:00,1Liberty3,"Alabama, USA",924,644,0,0,US to Announce New Limits on Chip Technology Exports to China https://t.co/UuN9hL47IL via @Yahoo @timryan @jdvance1… https://t.co/rOMf8GgCCZ
74,1577712108791336963,2022-10-05 17:27:33+00:00,SpectrumNews1OH,"Ohio, USA",259,4551,2,0,"RT @TaylorPopielarz: 📍 Perrysburg, Ohio

#OHSen candidate @JDVance1 (R) is at his first of three events today with @DonaldJTrumpJr.

Vance…"
75,1577711140750123009,2022-10-05 17:23:43+00:00,teddyshaw81,"Columbus, OH",2744,1512,4,0,"RT @jordanfuja: Lima is @TimRyan country 💪

#OHSen https://t.co/Gf0XVjn5X8"
76,1577710906406047753,2022-10-05 17:22:47+00:00,jordanfuja,"Columbus, OH",773,1132,4,9,"Lima is @TimRyan country 💪

#OHSen https://t.co/Gf0XVjn5X8"
77,1577710319492890625,2022-10-05 17:20:27+00:00,MikeyBee45,"Cincinnati, OH",2797,2006,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
78,1577710242774884352,2022-10-05 17:20:08+00:00,DemioLuke,,220,319,30,0,RT @HenryJGomez: Rep. Tim Ryan announces he raised $17.2 million for his Senate bid in the third quarter — nearly double what he took in ov…
79,1577710065347428352,2022-10-05 17:19:26+00:00,CDEKeane,"Pennsylvania, USA",23936,22194,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
80,1577709986406359043,2022-10-05 17:19:07+00:00,rebecca28439182,"Tennessee, USA",208,280,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
81,1577709897919217665,2022-10-05 17:18:46+00:00,JohnBurnsss,"Columbus, OH",1274,1649,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
82,1577709884031864836,2022-10-05 17:18:43+00:00,Avonan,"Ohio, USA",4999,3099,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
83,1577709630423285761,2022-10-05 17:17:42+00:00,UltraMAGA125,"Florida, USA",1382,793,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
84,1577709345441472512,2022-10-05 17:16:35+00:00,AmericanYouthf1,All Across The USA,5002,2939,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
85,1577709062258556929,2022-10-05 17:15:27+00:00,JamesNi35078673,,452,70,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
86,1577708946386784260,2022-10-05 17:14:59+00:00,garnold92,Ohio,856,916,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
87,1577708721404350479,2022-10-05 17:14:06+00:00,tahoe01854,,736,200,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
88,1577708594220392451,2022-10-05 17:13:35+00:00,ogwausa,,2469,2739,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
89,1577708523248558080,2022-10-05 17:13:19+00:00,wsmartin218,"Cincinnati, OH",2569,5956,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
90,1577708511144083457,2022-10-05 17:13:16+00:00,Luke__Schroeder,"Cincinnati, OH",773,416,14,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
91,1577708343459983360,2022-10-05 17:12:36+00:00,JDVancePress,"Cincinnati, OH",1079,12939,14,35,"PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-f… https://t.co/HpyFUiKIkr"
92,1577707180018499592,2022-10-05 17:07:58+00:00,JGuzowski,,4861,4451,16,0,RT @WarrenCoDemsOH: “JD Vance is lined up with the crazies…” Couldn’t say it any better than that. All the more reason to support ⁦@TimRyan…
93,1577705591480504321,2022-10-05 17:01:40+00:00,RickiMayhall,,2068,2506,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
94,1577704739336204290,2022-10-05 16:58:16+00:00,CatWoma24027331,Free State of Florida ,2184,2063,14,0,"RT @SethCamick: Fantastic door launch in Upper Arlington!Thank you to everyone knocking doors to get @JDVance1 elected in November.
#OHSen…"
95,1577703845987340288,2022-10-05 16:54:43+00:00,CatWoma24027331,Free State of Florida ,2184,2063,3,0,RT @SethCamick: Knox County Republicans are fired up to vote for our next US Senator @JDVance1! Thanks to the Knox County GOP for showing y…
96,1577703728672538630,2022-10-05 16:54:15+00:00,RickiMayhall,,2068,2506,97,0,RT @ecreights: BEEP BEEP: All aboard the Workers First express!! @TimRyan is hitting the road to talk to every last voter as the race for #…
97,1577702773822554112,2022-10-05 16:50:28+00:00,scovilleunits,"A farm, Northwest Ohio",2495,2576,1,4,"Big and enthusiastic turnout this morning in Lima OH for @TimRyan 

#workersfirst
#OHSEN https://t.co/MB10ucBLkz"
98,1577702232664989696,2022-10-05 16:48:19+00:00,scovilleunits,"A farm, Northwest Ohio",2495,2576,0,0,"@AZachParkinson @TommyPigott More importantly

#OHSen voters love @TimRyan 

Lima OH 

@JDVance1 is toast https://t.co/ThtUPz601a"
99,1577702122967236609,2022-10-05 16:47:53+00:00,DemioLuke,,220,319,24,0,"RT @TaylorPopielarz: Just in:

#OHSen candidate @TimRyan (D) raised $17.2 million between July and September, his campaign says.

•105,455…"
100,1577701928053739520,2022-10-05 16:47:06+00:00,Kevin_C_ONeil,"Cincinnati, OH",1949,1577,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
101,1577701250308636674,2022-10-05 16:44:25+00:00,Amb0306,,1005,440,30,0,RT @HenryJGomez: Rep. Tim Ryan announces he raised $17.2 million for his Senate bid in the third quarter — nearly double what he took in ov…
102,1577701060407398400,2022-10-05 16:43:39+00:00,GrowgirlsRose,Canada 🇨🇦,5004,3526,97,0,RT @ecreights: BEEP BEEP: All aboard the Workers First express!! @TimRyan is hitting the road to talk to every last voter as the race for #…
103,1577700411858903043,2022-10-05 16:41:05+00:00,teddyshaw81,"Columbus, OH",2744,1512,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
104,1577700195873484800,2022-10-05 16:40:13+00:00,azardey3,"Cincinnati, OH",4998,3047,97,0,RT @ecreights: BEEP BEEP: All aboard the Workers First express!! @TimRyan is hitting the road to talk to every last voter as the race for #…
105,1577700171844124681,2022-10-05 16:40:07+00:00,carmenBwifemom,,4997,2692,97,0,RT @ecreights: BEEP BEEP: All aboard the Workers First express!! @TimRyan is hitting the road to talk to every last voter as the race for #…
106,1577698153381433344,2022-10-05 16:32:06+00:00,CynthiaDBerger1,US,1141,630,24,0,"RT @TaylorPopielarz: Just in:

#OHSen candidate @TimRyan (D) raised $17.2 million between July and September, his campaign says.

•105,455…"
107,1577697987047874561,2022-10-05 16:31:26+00:00,leadandgold_cdh,"Harrisburg, PA",2293,2087,6,0,RT @sistertoldjah: NEW --&gt;&gt; Politifact Approaches Hall of Shame Territory With ‘Most Nonsensical Fact Check' of J.D. Vance https://t.co/PDh…
108,1577697852855390209,2022-10-05 16:30:54+00:00,_maxeyj,"Indianapolis, Indiana ",169,1265,46,0,"RT @chevytothe_levy: NEW in #OHSEN: @TimRyan raised $17.2M in Q3, nearly 2x his last haul.

🔥 105k new grassroots donors
🔥 average online g…"
109,1577696988262449157,2022-10-05 16:27:28+00:00,RaleighGOP,"Raleigh, NC",1219,1531,6,0,RT @sistertoldjah: NEW --&gt;&gt; Politifact Approaches Hall of Shame Territory With ‘Most Nonsensical Fact Check' of J.D. Vance https://t.co/PDh…
110,1577695790063042568,2022-10-05 16:22:43+00:00,wsmartin218,"Cincinnati, OH",2569,5956,2,0,"RT @TaylorPopielarz: 📍 Perrysburg, Ohio

#OHSen candidate @JDVance1 (R) is at his first of three events today with @DonaldJTrumpJr.

Vance…"
111,1577695501641818112,2022-10-05 16:21:34+00:00,TaylorPopielarz,NJ/NY ➡️ CT ➡️ IN/MI ➡️ DC,482,8157,2,6,"📍 Perrysburg, Ohio

#OHSen candidate @JDVance1 (R) is at his first of three events today with @DonaldJTrumpJr.

Van… https://t.co/x90Cqh6Cj8"
112,1577694701095993349,2022-10-05 16:18:23+00:00,ChrisRGibbs,"Maplewood Ohio, USA",232,3615,3,0,"RT @ecreights: GOOD MORNING: Team @TimRyan broke yet another #OHSEN record, raising $17.2 million in Q3

🔥 Contributions from all 88 counti…"
113,1577692751520481280,2022-10-05 16:10:38+00:00,sistertoldjah,"Charlotte, North Carolina",3028,35937,6,0,RT @sistertoldjah: NEW --&gt;&gt; Politifact Approaches Hall of Shame Territory With ‘Most Nonsensical Fact Check' of J.D. Vance https://t.co/PDh…
114,1577692393977135107,2022-10-05 16:09:13+00:00,lbischoff,"Columbus, OH",811,10498,6,0,"RT @haleybemiller: Good morning from Dayton, where Tim Ryan’s new Clifford bus (what I will be calling it the rest of the campaign) has arr…"
115,1577691672372199424,2022-10-05 16:06:21+00:00,Nomadair1Wie,,111,1,3,0,RT @SethCamick: Knox County Republicans are fired up to vote for our next US Senator @JDVance1! Thanks to the Knox County GOP for showing y…
116,1577689145736134657,2022-10-05 15:56:19+00:00,1Liberty3,"Alabama, USA",924,644,0,1,@timryan @jdvance1 #ohsen https://t.co/mcqoZtAPYw
117,1577688371039805443,2022-10-05 15:53:14+00:00,therealjanej,Northern Virginia,802,81,97,0,RT @ecreights: BEEP BEEP: All aboard the Workers First express!! @TimRyan is hitting the road to talk to every last voter as the race for #…
118,1577688224977272832,2022-10-05 15:52:39+00:00,jbohio,,492,68,24,0,"RT @TaylorPopielarz: Just in:

#OHSen candidate @TimRyan (D) raised $17.2 million between July and September, his campaign says.

•105,455…"
119,1577687765906587650,2022-10-05 15:50:50+00:00,catherine_gabel,,2017,4911,3,0,"RT @ecreights: GOOD MORNING: Team @TimRyan broke yet another #OHSEN record, raising $17.2 million in Q3

🔥 Contributions from all 88 counti…"
120,1577687089868595200,2022-10-05 15:48:08+00:00,jupitergirl,"Jupiter, FL",4554,5828,24,0,"RT @TaylorPopielarz: Just in:

#OHSen candidate @TimRyan (D) raised $17.2 million between July and September, his campaign says.

•105,455…"
121,1577686795420147712,2022-10-05 15:46:58+00:00,ecreights,"Columbus, OH",1577,2004,3,21,"GOOD MORNING: Team @TimRyan broke yet another #OHSEN record, raising $17.2 million in Q3

🔥 Contributions from all… https://t.co/gxYWXqzm9Y"
